method,scope,facility,geometry,n_seeds,recall_n_defined,recall_mean,recall_std,precision_n_defined,precision_mean,precision_std,f1_n_defined,f1_mean,f1_std,auroc_n_defined,auroc_mean,auroc_std,margin_auroc_n_defined,margin_auroc_mean,margin_auroc_std,false_positive_rate_n_defined,false_positive_rate_mean,false_positive_rate_std
B2,unseen,standard,wide_new,5,5,0.10833333333333332,0.022821773229381923,1,,,5,0.1891162477369374,0.038113362295988246,5,0.1717013888888889,0.06766770059275551,5,0.1717013888888889,0.06766770059275551,5,-1.3877787807814458e-18,0.02946278254943948
B3,all,__all__,__all__,5,5,0.2609375,0.07168320575872165,5,0.14174768595118808,0.08388140224758034,5,0.3406029631750287,0.07705984291966497,5,0.20557115342881946,0.07222234736639575,5,0.22997368706597224,0.0647652787254959,5,0.018489583333333337,0.020554778396532414
B3,seen,__all__,__all__,5,5,0.2861111111111111,0.07878196000495431,5,0.16444210378332785,0.09192101630346873,5,0.3541770560547874,0.08759444340284635,5,0.21565875771604942,0.07471369539818154,5,0.2356577932098765,0.06746737354469262,5,0.011805555555555555,0.025110673238561868
B3,seen,__all__,central_furniture,5,5,0.3375,0.13043729868748774,5,0.2209636437257921,0.16417530198393868,5,0.40400896823420773,0.1304248225328319,5,0.21493055555555554,0.07016643323244505,5,0.22721354166666669,0.0572318332999626,5,0.012500000000000002,0.029828793881825737
B3,seen,__all__,clear,5,5,0.3291666666666667,0.10248644896874036,5,0.22918961652341735,0.1197763535714862,5,0.3775870462046438,0.12566107404539378,5,0.21766493055555552,0.08001502496416478,5,0.22634548611111108,0.07719641897031104,5,-0.008333333333333335,0.026962873136551636
B3,seen,__all__,vertical_mid,5,5,0.19166666666666665,0.11257713405088582,3,,,5,0.2757045576921353,0.15841743291821056,5,0.19769965277777773,0.07695261704139236,5,0.24461805555555555,0.07501391999849245,5,0.03125,0.027559909490256156
B3,seen,harsh,__all__,5,5,0.3666666666666667,0.0865133972355413,5,0.2200506511032827,0.055716297237244077,5,0.42456535449604427,0.0886666662947384,5,0.2244020061728395,0.07373580617505444,5,0.2244020061728395,0.07373580617505444,5,-0.018055555555555554,0.006211299937499415
B3,seen,harsh,central_furniture,5,5,0.45,0.15701203067847308,5,0.24204481792717086,0.055140858217057664,5,0.4910628205504984,0.15502747442804235,5,0.21649305555555554,0.07337662879788287,5,0.21649305555555554,0.07337662879788287,5,-0.020833333333333332,0.0
B3,seen,harsh,clear,5,5,0.475,0.11257713405088582,5,0.2332539682539682,0.0813726253553272,5,0.4628666271117911,0.10628584560654898,5,0.21440972222222224,0.08337175401926278,5,0.21440972222222224,0.08337175401926278,5,-0.03333333333333334,0.011410886614690963
B3,seen,harsh,vertical_mid,5,5,0.17500000000000002,0.08014743359029727,2,,,5,0.28043095502939774,0.12623129373629646,5,0.20954861111111112,0.0523308643389484,5,0.20954861111111112,0.0523308643389484,5,0.0,0.01473139127471974
B3,seen,standard,__all__,5,5,0.20555555555555557,0.10550071674907191,4,,,5,0.27553083806975787,0.13080731111443367,5,0.1952932098765432,0.08235392904922,5,0.1952932098765432,0.08235392904922,5,0.041666666666666664,0.04580175679955875
B3,seen,standard,central_furniture,5,5,0.225,0.18304902197073997,4,,,5,0.2965019623556209,0.21975736868285864,5,0.20434027777777777,0.07989790064445988,5,0.20434027777777777,0.07989790064445988,5,0.04583333333333334,0.05965758776365147
B3,seen,standard,clear,5,5,0.18333333333333335,0.1270662556831409,4,,,5,0.2541275523172075,0.17745195045630038,5,0.21736111111111106,0.09401005597807083,5,0.21736111111111106,0.09401005597807083,5,0.01666666666666667,0.05392574627310327
B3,seen,standard,vertical_mid,5,5,0.20833333333333334,0.1473139127471974,3,,,5,0.2671320949432404,0.19439970369347206,5,0.16770833333333335,0.10087649670646806,5,0.16770833333333335,0.10087649670646806,5,0.0625,0.04166666666666667
B3,unseen,__all__,__all__,5,5,0.2458333333333333,0.07359800721939873,5,0.12495562981932526,0.10189103167033813,5,0.3317166581395885,0.0777170087420615,5,0.19746180555555556,0.07164893631023105,5,0.22547743055555558,0.06365808846568546,5,0.022500000000000003,0.018598928433888037
B3,unseen,__all__,horizontal_new,5,5,0.26666666666666666,0.09246808758821727,3,,,5,0.365085612092963,0.10089223304765346,5,0.180859375,0.09367507012358807,5,0.22699652777777776,0.0709650348657887,5,0.04166666666666667,0.01948779888944761
B3,unseen,__all__,low_new,5,5,0.2583333333333333,0.052291251658379716,5,0.1485081940688348,0.10434693039601813,5,0.33944353207071487,0.06011591265922861,5,0.20217013888888893,0.06251084975270733,5,0.21987847222222223,0.05466454510246258,5,0.02291666666666667,0.01358167167750552
B3,unseen,__all__,two_new,5,5,0.2375,0.11276973835603632,5,0.2505825753194174,0.17257704622206516,5,0.326097679783042,0.14027761132368066,5,0.2052083333333333,0.06324914374479505,5,0.22599826388888888,0.06189398184579285,5,0.004166666666666667,0.01743041721945991
B3,unseen,__all__,vertical_new,5,5,0.19166666666666665,0.1056149321303048,3,,,5,0.27571557133738744,0.14330921447198883,5,0.18420138888888887,0.07318476079445088,5,0.2333333333333333,0.07234954696021714,5,0.03333333333333333,0.02003685839757432
B3,unseen,__all__,wide_new,5,5,0.275,0.10964747805783973,5,0.18506493506493504,0.07975331383950941,5,0.3481521442987138,0.10546117242468518,5,0.20247395833333334,0.062351379768049706,5,0.21740451388888893,0.05841693841066115,5,0.010416666666666666,0.03125
B3,unseen,harsh,__all__,5,5,0.26,0.1044828534577165,5,0.2706521739130435,0.04020270001936288,5,0.35638139657477297,0.1159766375251309,5,0.2249375,0.0726494832073906,5,0.2249375,0.0726494832073906,5,-0.013333333333333332,0.0034860834438919823
B3,unseen,harsh,horizontal_new,5,5,0.225,0.1461306493062515,1,,,5,0.34048131080389143,0.18518964463584883,5,0.22170138888888888,0.08568196435775563,5,0.22170138888888888,0.08568196435775563,5,0.0,0.0
B3,unseen,harsh,low_new,5,5,0.325,0.0994778032192777,5,0.3,0.04564354645876386,5,0.4112492461099272,0.096136982679795,5,0.20989583333333334,0.07802704120953916,5,0.20989583333333334,0.07802704120953916,5,-0.020833333333333332,0.01473139127471974
B3,unseen,harsh,two_new,5,5,0.2333333333333333,0.13693063937629155,5,0.33000000000000007,0.053229064742237715,5,0.31374334477782756,0.1639882986128058,5,0.21631944444444445,0.0770357124236469,5,0.21631944444444445,0.0770357124236469,5,-0.024999999999999998,0.009316949906249124
B3,unseen,harsh,vertical_new,5,5,0.18333333333333332,0.06972166887783963,1,,,5,0.2965326553313205,0.11052303633836175,5,0.20763888888888893,0.04635124054434785,5,0.20763888888888893,0.04635124054434785,5,0.0,0.01473139127471974
B3,unseen,harsh,wide_new,5,5,0.33333333333333337,0.15590239111558085,5,0.22842490842490842,0.13805141112331004,5,0.401009839230084,0.1547187987238562,5,0.2189236111111111,0.07172471540119708,5,0.2189236111111111,0.07172471540119708,5,-0.020833333333333332,0.01473139127471974
B3,unseen,standard,__all__,5,5,0.23166666666666663,0.0976103364289755,4,,,5,0.3091598800151162,0.10771855599435726,5,0.14540277777777777,0.07430286859108604,5,0.14540277777777777,0.07430286859108604,5,0.058333333333333334,0.037615562677641226
B3,unseen,standard,horizontal_new,5,5,0.30833333333333335,0.10865337342004412,3,,,5,0.37536880378793475,0.11564152793882324,5,0.1126736111111111,0.09057651227874583,5,0.1126736111111111,0.09057651227874583,5,0.08333333333333334,0.03897559777889522
B3,unseen,standard,low_new,5,5,0.19166666666666668,0.09592387027684447,3,,,5,0.2622841272496445,0.11673198885884184,5,0.16649305555555555,0.055475473966479616,5,0.16649305555555555,0.055475473966479616,5,0.06666666666666667,0.04007371679514864
B3,unseen,standard,two_new,5,5,0.24166666666666664,0.14553540997144152,3,,,5,0.3413893532004453,0.1768586786282015,5,0.16770833333333335,0.06815314184004842,5,0.16770833333333335,0.06815314184004842,5,0.03333333333333333,0.04061164310337068
B3,unseen,standard,vertical_new,5,5,0.2,0.14252192813739223,3,,,5,0.253670266782848,0.176771082554779,5,0.1328125,0.09579141532416724,5,0.1328125,0.09579141532416724,5,0.06666666666666667,0.02716334335501104
B3,unseen,standard,wide_new,5,5,0.2166666666666667,0.12289901003127189,4,,,5,0.2910260804845973,0.12409000281129787,5,0.1717013888888889,0.06766770059275551,5,0.1717013888888889,0.06766770059275551,5,0.04166666666666667,0.060739082237971885
P1,all,__all__,__all__,5,5,0.303125,0.07102264835854201,5,0.17947541452545202,0.08087432919941301,5,0.3926584242140059,0.06989087081471997,5,0.20557115342881946,0.07222234736639575,5,0.20387098524305552,0.05917368750105044,5,0.015104166666666669,0.023664267548220246
P1,seen,__all__,__all__,5,5,0.35416666666666663,0.08053759378293891,5,0.1702136449619164,0.07544097514927685,5,0.4232936803175532,0.06979807481393886,5,0.21565875771604942,0.07471369539818154,5,0.21828703703703703,0.0639500082932441,5,0.015277777777777776,0.027074428735580455
P1,seen,__all__,central_furniture,5,5,0.39583333333333337,0.12842529172852035,5,0.19282838739360478,0.21586224716748606,5,0.458547354659572,0.09693444145554857,5,0.21493055555555554,0.07016643323244505,5,0.2104166666666666,0.05449309063673682,5,0.020833333333333336,0.03966548492637453
P1,seen,__all__,clear,5,5,0.3916666666666667,0.05590169943749474,5,0.2097405372405372,0.06325731543048177,5,0.42508420143631354,0.051212418538304626,5,0.21766493055555552,0.08001502496416478,5,0.21905381944444446,0.07624149166180721,5,0.002083333333333333,0.024869450804819424
P1,seen,__all__,vertical_mid,5,5,0.27499999999999997,0.15123909510734612,2,,,5,0.3788852670291544,0.193066188649534,5,0.19769965277777773,0.07695261704139236,5,0.2049479166666667,0.06530776901817255,5,0.022916666666666665,0.02486945080481942
P1,seen,harsh,__all__,5,5,0.4416666666666666,0.07440608464432709,5,0.2186577644046118,0.03517357890422879,5,0.4788587217932429,0.0605638710105781,5,0.2244020061728395,0.07373580617505444,5,0.2283371913580247,0.07568284563943878,5,-0.01666666666666667,0.007917884896521793
P1,seen,harsh,central_furniture,5,5,0.5000000000000001,0.10622957319984967,5,0.24550543024227234,0.08770919104758226,5,0.5232823582655153,0.0915374300049666,5,0.21649305555555554,0.07337662879788287,5,0.22170138888888888,0.07691628624484598,5,-0.020833333333333332,0.01473139127471974
P1,seen,harsh,clear,5,5,0.5166666666666667,0.047507309379130745,5,0.2296176046176046,0.06837480418393731,5,0.4789942256988916,0.03898931863965451,5,0.21440972222222224,0.08337175401926278,5,0.2166666666666667,0.08478463519621314,5,-0.03333333333333334,0.011410886614690963
P1,seen,harsh,vertical_mid,5,5,0.3083333333333333,0.18066236157232332,2,,,5,0.42324959025128805,0.22018694750501916,5,0.20954861111111112,0.0523308643389484,5,0.21475694444444446,0.055794435429388986,5,0.004166666666666667,0.017430417219459905
P1,seen,standard,__all__,5,5,0.26666666666666666,0.1410936122133366,4,,,5,0.3527904042307918,0.13476456809616466,5,0.1952932098765432,0.08235392904922,5,0.1748456790123457,0.0669478248554029,5,0.04722222222222222,0.05088908600155905
P1,seen,standard,central_furniture,5,5,0.29166666666666663,0.2019866607256804,2,,,5,0.3753133946168342,0.176776147058474,5,0.20434027777777777,0.07989790064445988,5,0.18368055555555554,0.06992994351767917,5,0.0625,0.0736569563735987
P1,seen,standard,clear,5,5,0.26666666666666666,0.12360330811826103,4,,,5,0.34744328457483353,0.1322254173659125,5,0.21736111111111106,0.09401005597807083,5,0.21736111111111106,0.09401005597807083,5,0.037500000000000006,0.05187458165828639
