budget,seed,method,scope,facility,geometry,n,tp,fp,fn,tn,recall,precision,f1,false_positive_rate,auroc,margin_auroc
0.025,3,B3,unseen,__all__,__all__,720,6,1,234,479,0.025,0.8571428571428571,0.048582995951417005,0.0020833333333333333,0.6456336805555556,0.6244791666666667
0.025,3,P1,unseen,__all__,__all__,720,9,2,231,478,0.0375,0.8181818181818182,0.07171314741035857,0.004166666666666667,0.6456336805555556,0.633984375
0.025,3,B1,unseen,__all__,horizontal_new,144,2,1,46,95,0.041666666666666664,0.6666666666666666,0.0784313725490196,0.010416666666666666,0.83984375,0.83984375
0.025,3,B2,unseen,__all__,horizontal_new,144,0,0,48,96,0.0,,0.0,0.0,0.6701388888888888,0.6701388888888888
0.025,3,B3,unseen,__all__,horizontal_new,144,0,0,48,96,0.0,,0.0,0.0,0.6701388888888888,0.59375
0.025,3,P1,unseen,__all__,horizontal_new,144,0,0,48,96,0.0,,0.0,0.0,0.6701388888888888,0.6618923611111112
0.025,3,B1,unseen,__all__,low_new,144,12,5,36,91,0.25,0.7058823529411765,0.36923076923076925,0.052083333333333336,0.8682725694444444,0.8682725694444444
0.025,3,B2,unseen,__all__,low_new,144,5,3,43,93,0.10416666666666667,0.625,0.17857142857142858,0.03125,0.6571180555555556,0.6571180555555556
0.025,3,B3,unseen,__all__,low_new,144,4,1,44,95,0.08333333333333333,0.8,0.1509433962264151,0.010416666666666666,0.6571180555555556,0.6610243055555556
0.025,3,P1,unseen,__all__,low_new,144,4,1,44,95,0.08333333333333333,0.8,0.1509433962264151,0.010416666666666666,0.6571180555555556,0.6686197916666666
0.025,3,B1,unseen,__all__,two_new,144,5,3,43,93,0.10416666666666667,0.625,0.17857142857142858,0.03125,0.8446180555555556,0.8446180555555556
0.025,3,B2,unseen,__all__,two_new,144,5,1,43,95,0.10416666666666667,0.8333333333333334,0.18518518518518517,0.010416666666666666,0.6254340277777778,0.6254340277777778
0.025,3,B3,unseen,__all__,two_new,144,1,0,47,96,0.020833333333333332,1.0,0.04081632653061224,0.0,0.6254340277777778,0.625
0.025,3,P1,unseen,__all__,two_new,144,2,1,46,95,0.041666666666666664,0.6666666666666666,0.0784313725490196,0.010416666666666666,0.6254340277777778,0.6341145833333334
0.025,3,B1,unseen,__all__,vertical_new,144,1,0,47,96,0.020833333333333332,1.0,0.04081632653061224,0.0,0.8285590277777778,0.8285590277777778
0.025,3,B2,unseen,__all__,vertical_new,144,0,1,48,95,0.0,0.0,0.0,0.010416666666666666,0.6840277777777778,0.6840277777777778
0.025,3,B3,unseen,__all__,vertical_new,144,0,0,48,96,0.0,,0.0,0.0,0.6840277777777778,0.6204427083333334
0.025,3,P1,unseen,__all__,vertical_new,144,0,0,48,96,0.0,,0.0,0.0,0.6840277777777778,0.6332465277777778
0.025,3,B1,unseen,__all__,wide_new,144,5,3,43,93,0.10416666666666667,0.625,0.17857142857142858,0.03125,0.7962239583333334,0.7962239583333334
0.025,3,B2,unseen,__all__,wide_new,144,5,1,43,95,0.10416666666666667,0.8333333333333334,0.18518518518518517,0.010416666666666666,0.6306423611111112,0.6306423611111112
0.025,3,B3,unseen,__all__,wide_new,144,1,0,47,96,0.020833333333333332,1.0,0.04081632653061224,0.0,0.6306423611111112,0.6321614583333334
0.025,3,P1,unseen,__all__,wide_new,144,3,0,45,96,0.0625,1.0,0.11764705882352941,0.0,0.6306423611111112,0.6217447916666666
0.025,3,B1,unseen,harsh,__all__,360,25,12,95,228,0.20833333333333334,0.6756756756756757,0.3184713375796178,0.05,0.8639236111111112,0.8639236111111112
0.025,3,B2,unseen,harsh,__all__,360,15,6,105,234,0.125,0.7142857142857143,0.2127659574468085,0.025,0.6723263888888888,0.6723263888888888
0.025,3,B3,unseen,harsh,__all__,360,6,0,114,240,0.05,1.0,0.09523809523809523,0.0,0.6723263888888888,0.6723263888888888
0.025,3,P1,unseen,harsh,__all__,360,9,2,111,238,0.075,0.8181818181818182,0.13740458015267176,0.008333333333333333,0.6723263888888888,0.6699652777777778
0.025,3,B1,unseen,harsh,horizontal_new,72,2,1,22,47,0.08333333333333333,0.6666666666666666,0.14814814814814814,0.020833333333333332,0.84375,0.84375
0.025,3,B2,unseen,harsh,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.6788194444444444,0.6788194444444444
0.025,3,B3,unseen,harsh,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.6788194444444444,0.6788194444444444
0.025,3,P1,unseen,harsh,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.6788194444444444,0.6605902777777778
0.025,3,B1,unseen,harsh,low_new,72,12,5,12,43,0.5,0.7058823529411765,0.5853658536585366,0.10416666666666667,0.8810763888888888,0.8810763888888888
0.025,3,B2,unseen,harsh,low_new,72,5,3,19,45,0.20833333333333334,0.625,0.3125,0.0625,0.6961805555555556,0.6961805555555556
0.025,3,B3,unseen,harsh,low_new,72,4,0,20,48,0.16666666666666666,1.0,0.2857142857142857,0.0,0.6961805555555556,0.6961805555555556
0.025,3,P1,unseen,harsh,low_new,72,4,1,20,47,0.16666666666666666,0.8,0.27586206896551724,0.020833333333333332,0.6961805555555556,0.6961805555555556
0.025,3,B1,unseen,harsh,two_new,72,5,3,19,45,0.20833333333333334,0.625,0.3125,0.0625,0.8645833333333334,0.8645833333333334
0.025,3,B2,unseen,harsh,two_new,72,5,1,19,47,0.20833333333333334,0.8333333333333334,0.3333333333333333,0.020833333333333332,0.6631944444444444,0.6631944444444444
0.025,3,B3,unseen,harsh,two_new,72,1,0,23,48,0.041666666666666664,1.0,0.08,0.0,0.6631944444444444,0.6631944444444444
0.025,3,P1,unseen,harsh,two_new,72,2,1,22,47,0.08333333333333333,0.6666666666666666,0.14814814814814814,0.020833333333333332,0.6631944444444444,0.6631944444444444
0.025,3,B1,unseen,harsh,vertical_new,72,1,0,23,48,0.041666666666666664,1.0,0.08,0.0,0.8888888888888888,0.8888888888888888
0.025,3,B2,unseen,harsh,vertical_new,72,0,1,24,47,0.0,0.0,0.0,0.020833333333333332,0.7361111111111112,0.7361111111111112
0.025,3,B3,unseen,harsh,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.7361111111111112,0.7361111111111112
0.025,3,P1,unseen,harsh,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.7361111111111112,0.7361111111111112
0.025,3,B1,unseen,harsh,wide_new,72,5,3,19,45,0.20833333333333334,0.625,0.3125,0.0625,0.8394097222222222,0.8394097222222222
0.025,3,B2,unseen,harsh,wide_new,72,5,1,19,47,0.20833333333333334,0.8333333333333334,0.3333333333333333,0.020833333333333332,0.6840277777777778,0.6840277777777778
0.025,3,B3,unseen,harsh,wide_new,72,1,0,23,48,0.041666666666666664,1.0,0.08,0.0,0.6840277777777778,0.6840277777777778
0.025,3,P1,unseen,harsh,wide_new,72,3,0,21,48,0.125,1.0,0.2222222222222222,0.0,0.6840277777777778,0.6840277777777778
0.025,3,B1,unseen,standard,__all__,360,0,0,120,240,0.0,,0.0,0.0,0.7951041666666666,0.7951041666666666
0.025,3,B2,unseen,standard,__all__,360,0,0,120,240,0.0,,0.0,0.0,0.6237847222222223,0.6237847222222223
0.025,3,B3,unseen,standard,__all__,360,0,1,120,239,0.0,0.0,0.0,0.004166666666666667,0.6237847222222223,0.6237847222222223
0.025,3,P1,unseen,standard,__all__,360,0,0,120,240,0.0,,0.0,0.0,0.6237847222222223,0.5922916666666667
0.025,3,B1,unseen,standard,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.8246527777777778,0.8246527777777778
0.025,3,B2,unseen,standard,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.6640625,0.6640625
0.025,3,B3,unseen,standard,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.6640625,0.6640625
0.025,3,P1,unseen,standard,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.6640625,0.6684027777777778
0.025,3,B1,unseen,standard,low_new,72,0,0,24,48,0.0,,0.0,0.0,0.8446180555555556,0.8446180555555556
0.025,3,B2,unseen,standard,low_new,72,0,0,24,48,0.0,,0.0,0.0,0.6397569444444444,0.6397569444444444
0.025,3,B3,unseen,standard,low_new,72,0,1,24,47,0.0,0.0,0.0,0.020833333333333332,0.6397569444444444,0.6397569444444444
0.025,3,P1,unseen,standard,low_new,72,0,0,24,48,0.0,,0.0,0.0,0.6397569444444444,0.6449652777777778
0.025,3,B1,unseen,standard,two_new,72,0,0,24,48,0.0,,0.0,0.0,0.8376736111111112,0.8376736111111112
0.025,3,B2,unseen,standard,two_new,72,0,0,24,48,0.0,,0.0,0.0,0.5989583333333334,0.5989583333333334
0.025,3,B3,unseen,standard,two_new,72,0,0,24,48,0.0,,0.0,0.0,0.5989583333333334,0.5989583333333334
0.025,3,P1,unseen,standard,two_new,72,0,0,24,48,0.0,,0.0,0.0,0.5989583333333334,0.59375
0.025,3,B1,unseen,standard,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.7508680555555556,0.7508680555555556
0.025,3,B2,unseen,standard,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.6336805555555556,0.6336805555555556
0.025,3,B3,unseen,standard,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.6336805555555556,0.6336805555555556
0.025,3,P1,unseen,standard,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.6336805555555556,0.5243055555555556
0.025,3,B1,unseen,standard,wide_new,72,0,0,24,48,0.0,,0.0,0.0,0.7326388888888888,0.7326388888888888
0.025,3,B2,unseen,standard,wide_new,72,0,0,24,48,0.0,,0.0,0.0,0.5815972222222222,0.5815972222222222
0.025,3,B3,unseen,standard,wide_new,72,0,0,24,48,0.0,,0.0,0.0,0.5815972222222222,0.5815972222222222
0.025,3,P1,unseen,standard,wide_new,72,0,0,24,48,0.0,,0.0,0.0,0.5815972222222222,0.5407986111111112
0.025,4,B1,all,__all__,__all__,1152,20,3,364,765,0.052083333333333336,0.8695652173913043,0.09828009828009827,0.00390625,0.5311618381076388,0.5311618381076388
0.025,4,B2,all,__all__,__all__,1152,15,10,369,758,0.0390625,0.6,0.07334963325183375,0.013020833333333334,0.5406663682725694,0.5406663682725694
0.025,4,B3,all,__all__,__all__,1152,11,6,373,762,0.028645833333333332,0.6470588235294118,0.05486284289276808,0.0078125,0.5406663682725694,0.5376383463541666
0.025,4,P1,all,__all__,__all__,1152,15,11,369,757,0.0390625,0.5769230769230769,0.07317073170731707,0.014322916666666666,0.5406663682725694,0.5373162163628472
0.025,4,B1,seen,__all__,__all__,432,9,3,135,285,0.0625,0.75,0.11538461538461539,0.010416666666666666,0.5359278549382716,0.5359278549382716
0.025,4,B2,seen,__all__,__all__,432,9,10,135,278,0.0625,0.47368421052631576,0.11042944785276074,0.034722222222222224,0.5439332561728395,0.5439332561728395
0.025,4,B3,seen,__all__,__all__,432,8,6,136,282,0.05555555555555555,0.5714285714285714,0.10126582278481013,0.020833333333333332,0.5439332561728395,0.5412326388888888
0.025,4,P1,seen,__all__,__all__,432,9,11,135,277,0.0625,0.45,0.10975609756097561,0.03819444444444445,0.5439332561728395,0.5399064429012346
0.025,4,B1,seen,__all__,central_furniture,144,3,0,45,96,0.0625,1.0,0.11764705882352941,0.0,0.5275607638888888,0.5275607638888888
0.025,4,B2,seen,__all__,central_furniture,144,2,0,46,96,0.041666666666666664,1.0,0.08,0.0,0.5570746527777778,0.5570746527777778
0.025,4,B3,seen,__all__,central_furniture,144,2,0,46,96,0.041666666666666664,1.0,0.08,0.0,0.5570746527777778,0.5518663194444444
0.025,4,P1,seen,__all__,central_furniture,144,2,0,46,96,0.041666666666666664,1.0,0.08,0.0,0.5570746527777778,0.5368923611111112
0.025,4,B1,seen,__all__,clear,144,6,3,42,93,0.125,0.6666666666666666,0.21052631578947367,0.03125,0.5362413194444444,0.5362413194444444
0.025,4,B2,seen,__all__,clear,144,7,10,41,86,0.14583333333333334,0.4117647058823529,0.2153846153846154,0.10416666666666667,0.5512152777777778,0.5512152777777778
0.025,4,B3,seen,__all__,clear,144,6,6,42,90,0.125,0.5,0.2,0.0625,0.5512152777777778,0.5549045138888888
0.025,4,P1,seen,__all__,clear,144,7,11,41,85,0.14583333333333334,0.3888888888888889,0.21212121212121213,0.11458333333333333,0.5512152777777778,0.5568576388888888
0.025,4,B1,seen,__all__,vertical_mid,144,0,0,48,96,0.0,,0.0,0.0,0.5735677083333334,0.5735677083333334
0.025,4,B2,seen,__all__,vertical_mid,144,0,0,48,96,0.0,,0.0,0.0,0.5592447916666666,0.5592447916666666
0.025,4,B3,seen,__all__,vertical_mid,144,0,0,48,96,0.0,,0.0,0.0,0.5592447916666666,0.5197482638888888
0.025,4,P1,seen,__all__,vertical_mid,144,0,0,48,96,0.0,,0.0,0.0,0.5592447916666666,0.5436197916666666
0.025,4,B1,seen,harsh,__all__,216,9,2,63,142,0.125,0.8181818181818182,0.21686746987951808,0.013888888888888888,0.5805362654320988,0.5805362654320988
0.025,4,B2,seen,harsh,__all__,216,9,9,63,135,0.125,0.5,0.2,0.0625,0.6073495370370371,0.6073495370370371
0.025,4,B3,seen,harsh,__all__,216,8,4,64,140,0.1111111111111111,0.6666666666666666,0.19047619047619047,0.027777777777777776,0.6073495370370371,0.6073495370370371
0.025,4,P1,seen,harsh,__all__,216,9,9,63,135,0.125,0.5,0.2,0.0625,0.6073495370370371,0.6068672839506173
0.025,4,B1,seen,harsh,central_furniture,72,3,0,21,48,0.125,1.0,0.2222222222222222,0.0,0.59375,0.59375
0.025,4,B2,seen,harsh,central_furniture,72,2,0,22,48,0.08333333333333333,1.0,0.15384615384615385,0.0,0.6276041666666666,0.6276041666666666
0.025,4,B3,seen,harsh,central_furniture,72,2,0,22,48,0.08333333333333333,1.0,0.15384615384615385,0.0,0.6276041666666666,0.6276041666666666
0.025,4,P1,seen,harsh,central_furniture,72,2,0,22,48,0.08333333333333333,1.0,0.15384615384615385,0.0,0.6276041666666666,0.6276041666666666
0.025,4,B1,seen,harsh,clear,72,6,2,18,46,0.25,0.75,0.375,0.041666666666666664,0.5980902777777778,0.5980902777777778
0.025,4,B2,seen,harsh,clear,72,7,9,17,39,0.2916666666666667,0.4375,0.35,0.1875,0.6119791666666666,0.6119791666666666
0.025,4,B3,seen,harsh,clear,72,6,4,18,44,0.25,0.6,0.35294117647058826,0.08333333333333333,0.6119791666666666,0.6119791666666666
0.025,4,P1,seen,harsh,clear,72,7,9,17,39,0.2916666666666667,0.4375,0.35,0.1875,0.6119791666666666,0.6119791666666666
0.025,4,B1,seen,harsh,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.6223958333333334,0.6223958333333334
0.025,4,B2,seen,harsh,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.6519097222222222,0.6519097222222222
0.025,4,B3,seen,harsh,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.6519097222222222,0.6519097222222222
0.025,4,P1,seen,harsh,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.6519097222222222,0.6519097222222222
0.025,4,B1,seen,standard,__all__,216,0,1,72,143,0.0,0.0,0.0,0.006944444444444444,0.4906442901234568,0.4906442901234568
0.025,4,B2,seen,standard,__all__,216,0,1,72,143,0.0,0.0,0.0,0.006944444444444444,0.4613233024691358,0.4613233024691358
0.025,4,B3,seen,standard,__all__,216,0,2,72,142,0.0,0.0,0.0,0.013888888888888888,0.4613233024691358,0.4613233024691358
0.025,4,P1,seen,standard,__all__,216,0,2,72,142,0.0,0.0,0.0,0.013888888888888888,0.4613233024691358,0.4506172839506173
0.025,4,B1,seen,standard,central_furniture,72,0,0,24,48,0.0,,0.0,0.0,0.4791666666666667,0.4791666666666667
0.025,4,B2,seen,standard,central_furniture,72,0,0,24,48,0.0,,0.0,0.0,0.4713541666666667,0.4713541666666667
0.025,4,B3,seen,standard,central_furniture,72,0,0,24,48,0.0,,0.0,0.0,0.4713541666666667,0.4713541666666667
0.025,4,P1,seen,standard,central_furniture,72,0,0,24,48,0.0,,0.0,0.0,0.4713541666666667,0.4357638888888889
0.025,4,B1,seen,standard,clear,72,0,1,24,47,0.0,0.0,0.0,0.020833333333333332,0.4947916666666667,0.4947916666666667
0.025,4,B2,seen,standard,clear,72,0,1,24,47,0.0,0.0,0.0,0.020833333333333332,0.4869791666666667,0.4869791666666667
0.025,4,B3,seen,standard,clear,72,0,2,24,46,0.0,0.0,0.0,0.041666666666666664,0.4869791666666667,0.4869791666666667
0.025,4,P1,seen,standard,clear,72,0,2,24,46,0.0,0.0,0.0,0.041666666666666664,0.4869791666666667,0.4947916666666667
0.025,4,B1,seen,standard,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.4991319444444444,0.4991319444444444
0.025,4,B2,seen,standard,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.4383680555555556,0.4383680555555556
0.025,4,B3,seen,standard,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.4383680555555556,0.4383680555555556
0.025,4,P1,seen,standard,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.4383680555555556,0.4036458333333333
0.025,4,B1,unseen,__all__,__all__,720,11,0,229,480,0.04583333333333333,1.0,0.08764940239043825,0.0,0.5285243055555555,0.5285243055555555
0.025,4,B2,unseen,__all__,__all__,720,6,0,234,480,0.025,1.0,0.04878048780487805,0.0,0.5400173611111111,0.5400173611111111
0.025,4,B3,unseen,__all__,__all__,720,3,0,237,480,0.0125,1.0,0.024691358024691357,0.0,0.5400173611111111,0.5358680555555555
0.025,4,P1,unseen,__all__,__all__,720,6,0,234,480,0.025,1.0,0.04878048780487805,0.0,0.5400173611111111,0.5383420138888889
0.025,4,B1,unseen,__all__,horizontal_new,144,0,0,48,96,0.0,,0.0,0.0,0.5436197916666666,0.5436197916666666
0.025,4,B2,unseen,__all__,horizontal_new,144,0,0,48,96,0.0,,0.0,0.0,0.5529513888888888,0.5529513888888888
0.025,4,B3,unseen,__all__,horizontal_new,144,0,0,48,96,0.0,,0.0,0.0,0.5529513888888888,0.5223524305555556
0.025,4,P1,unseen,__all__,horizontal_new,144,0,0,48,96,0.0,,0.0,0.0,0.5529513888888888,0.5729166666666666
0.025,4,B1,unseen,__all__,low_new,144,4,0,44,96,0.08333333333333333,1.0,0.15384615384615385,0.0,0.5368923611111112,0.5368923611111112
0.025,4,B2,unseen,__all__,low_new,144,3,0,45,96,0.0625,1.0,0.11764705882352941,0.0,0.5542534722222222,0.5542534722222222
0.025,4,B3,unseen,__all__,low_new,144,1,0,47,96,0.020833333333333332,1.0,0.04081632653061224,0.0,0.5542534722222222,0.5523003472222222
0.025,4,P1,unseen,__all__,low_new,144,3,0,45,96,0.0625,1.0,0.11764705882352941,0.0,0.5542534722222222,0.5614149305555556
0.025,4,B1,unseen,__all__,two_new,144,3,0,45,96,0.0625,1.0,0.11764705882352941,0.0,0.5288628472222222,0.5288628472222222
0.025,4,B2,unseen,__all__,two_new,144,1,0,47,96,0.020833333333333332,1.0,0.04081632653061224,0.0,0.5457899305555556,0.5457899305555556
0.025,4,B3,unseen,__all__,two_new,144,1,0,47,96,0.020833333333333332,1.0,0.04081632653061224,0.0,0.5457899305555556,0.5460069444444444
0.025,4,P1,unseen,__all__,two_new,144,1,0,47,96,0.020833333333333332,1.0,0.04081632653061224,0.0,0.5457899305555556,0.5473090277777778
0.025,4,B1,unseen,__all__,vertical_new,144,0,0,48,96,0.0,,0.0,0.0,0.5596788194444444,0.5596788194444444
0.025,4,B2,unseen,__all__,vertical_new,144,0,0,48,96,0.0,,0.0,0.0,0.5679253472222222,0.5679253472222222
0.025,4,B3,unseen,__all__,vertical_new,144,0,0,48,96,0.0,,0.0,0.0,0.5679253472222222,0.5290798611111112
0.025,4,P1,unseen,__all__,vertical_new,144,0,0,48,96,0.0,,0.0,0.0,0.5679253472222222,0.5418836805555556
0.025,4,B1,unseen,__all__,wide_new,144,4,0,44,96,0.08333333333333333,1.0,0.15384615384615385,0.0,0.5162760416666666,0.5162760416666666
0.025,4,B2,unseen,__all__,wide_new,144,2,0,46,96,0.041666666666666664,1.0,0.08,0.0,0.5282118055555556,0.5282118055555556
0.025,4,B3,unseen,__all__,wide_new,144,1,0,47,96,0.020833333333333332,1.0,0.04081632653061224,0.0,0.5282118055555556,0.5381944444444444
0.025,4,P1,unseen,__all__,wide_new,144,2,0,46,96,0.041666666666666664,1.0,0.08,0.0,0.5282118055555556,0.5145399305555556
0.025,4,B1,unseen,harsh,__all__,360,11,0,109,240,0.09166666666666666,1.0,0.16793893129770993,0.0,0.5647222222222222,0.5647222222222222
0.025,4,B2,unseen,harsh,__all__,360,6,0,114,240,0.05,1.0,0.09523809523809523,0.0,0.5944444444444444,0.5944444444444444
0.025,4,B3,unseen,harsh,__all__,360,3,0,117,240,0.025,1.0,0.04878048780487805,0.0,0.5944444444444444,0.5944444444444444
0.025,4,P1,unseen,harsh,__all__,360,6,0,114,240,0.05,1.0,0.09523809523809523,0.0,0.5944444444444444,0.5927777777777777
0.025,4,B1,unseen,harsh,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.5694444444444444,0.5694444444444444
0.025,4,B2,unseen,harsh,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.6102430555555556,0.6102430555555556
0.025,4,B3,unseen,harsh,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.6102430555555556,0.6102430555555556
0.025,4,P1,unseen,harsh,horizontal_new,72,0,0,24,48,0.0,,0.0,0.0,0.6102430555555556,0.5972222222222222
0.025,4,B1,unseen,harsh,low_new,72,4,0,20,48,0.16666666666666666,1.0,0.2857142857142857,0.0,0.5920138888888888,0.5920138888888888
0.025,4,B2,unseen,harsh,low_new,72,3,0,21,48,0.125,1.0,0.2222222222222222,0.0,0.5998263888888888,0.5998263888888888
0.025,4,B3,unseen,harsh,low_new,72,1,0,23,48,0.041666666666666664,1.0,0.08,0.0,0.5998263888888888,0.5998263888888888
0.025,4,P1,unseen,harsh,low_new,72,3,0,21,48,0.125,1.0,0.2222222222222222,0.0,0.5998263888888888,0.5998263888888888
0.025,4,B1,unseen,harsh,two_new,72,3,0,21,48,0.125,1.0,0.2222222222222222,0.0,0.5833333333333334,0.5833333333333334
0.025,4,B2,unseen,harsh,two_new,72,1,0,23,48,0.041666666666666664,1.0,0.08,0.0,0.5954861111111112,0.5954861111111112
0.025,4,B3,unseen,harsh,two_new,72,1,0,23,48,0.041666666666666664,1.0,0.08,0.0,0.5954861111111112,0.5954861111111112
0.025,4,P1,unseen,harsh,two_new,72,1,0,23,48,0.041666666666666664,1.0,0.08,0.0,0.5954861111111112,0.5954861111111112
0.025,4,B1,unseen,harsh,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.6032986111111112,0.6032986111111112
0.025,4,B2,unseen,harsh,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.6614583333333334,0.6614583333333334
0.025,4,B3,unseen,harsh,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.6614583333333334,0.6614583333333334
0.025,4,P1,unseen,harsh,vertical_new,72,0,0,24,48,0.0,,0.0,0.0,0.6614583333333334,0.6614583333333334
0.025,4,B1,unseen,harsh,wide_new,72,4,0,20,48,0.16666666666666666,1.0,0.2857142857142857,0.0,0.5633680555555556,0.5633680555555556
0.025,4,B2,unseen,harsh,wide_new,72,2,0,22,48,0.08333333333333333,1.0,0.15384615384615385,0.0,0.5920138888888888,0.5920138888888888
0.025,4,B3,unseen,harsh,wide_new,72,1,0,23,48,0.041666666666666664,1.0,0.08,0.0,0.5920138888888888,0.5920138888888888
