budget,seed,scope,facility,geometry,method,recall,precision,f1,auroc,margin_auroc,false_positive_rate
0.2,2,unseen,standard,vertical_new,P1_minus_B3,0.0,,0.0,0.0,-0.07725694444444442,0.0
0.2,2,unseen,standard,wide_new,P1_minus_B3,-0.08333333333333333,,-0.12121212121212122,0.0,-0.07291666666666669,-0.14583333333333334
0.2,3,all,__all__,__all__,P1_minus_B3,0.015625,0.008884866932664215,0.01728543256452031,0.0,-0.002105712890625,0.005208333333333343
0.2,3,seen,__all__,__all__,P1_minus_B3,0.0,-0.005854430379746811,-0.0014814221652786896,0.0,-0.00701678240740744,0.00347222222222221
0.2,3,seen,__all__,central_furniture,P1_minus_B3,0.0,0.017195767195767153,0.004561403508771933,0.0,-0.0078125,-0.010416666666666657
0.2,3,seen,__all__,clear,P1_minus_B3,0.0,0.0,0.0,0.0,-0.0010850694444444198,0.0
0.2,3,seen,__all__,vertical_mid,P1_minus_B3,0.0,-0.125,-0.003968253968253968,0.0,0.01041666666666663,0.020833333333333336
0.2,3,seen,harsh,__all__,P1_minus_B3,0.02777777777777779,-0.002139037433155133,0.017668523141924353,0.0,-0.001060956790123524,0.013888888888888895
0.2,3,seen,harsh,central_furniture,P1_minus_B3,0.041666666666666685,-0.0020703933747412417,0.021749408983451513,0.0,0.0,0.020833333333333315
0.2,3,seen,harsh,clear,P1_minus_B3,0.0,0.0,0.0,0.0,-0.003472222222222321,0.0
0.2,3,seen,harsh,vertical_mid,P1_minus_B3,0.04166666666666667,0.0,0.05714285714285716,0.0,-0.0026041666666666297,0.020833333333333336
0.2,3,seen,standard,__all__,P1_minus_B3,-0.02777777777777779,-0.037142857142857144,-0.03505154639175259,0.0,-0.03067129629629639,-0.0069444444444444475
0.2,3,seen,standard,central_furniture,P1_minus_B3,-0.041666666666666664,-0.0357142857142857,-0.0576036866359447,0.0,-0.02083333333333337,-0.04166666666666667
0.2,3,seen,standard,clear,P1_minus_B3,0.0,0.0,0.0,0.0,0.0017361111111111605,0.0
0.2,3,seen,standard,vertical_mid,P1_minus_B3,-0.041666666666666664,-0.5,-0.07692307692307693,0.0,-0.07291666666666663,0.020833333333333332
0.2,3,unseen,__all__,__all__,P1_minus_B3,0.024999999999999994,0.024691358024691357,0.03163191948238678,0.0,0.0018402777777778434,0.0062500000000000056
0.2,3,unseen,__all__,horizontal_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.04600694444444453,0.0
0.2,3,unseen,__all__,low_new,P1_minus_B3,0.0,-0.017241379310344862,-0.004995004995004992,0.0,0.006944444444444531,0.010416666666666657
0.2,3,unseen,__all__,two_new,P1_minus_B3,0.0625,0.05720823798627006,0.07105318478032371,0.0,0.00434027777777779,0.010416666666666671
0.2,3,unseen,__all__,vertical_new,P1_minus_B3,0.0,-0.2666666666666666,-0.0029596744358120625,0.0,0.00846354166666674,0.020833333333333336
0.2,3,unseen,__all__,wide_new,P1_minus_B3,0.0625,0.10454545454545455,0.07983193277310924,0.0,-0.01519097222222221,-0.010416666666666657
0.2,3,unseen,harsh,__all__,P1_minus_B3,0.05833333333333332,-0.006849315068493178,0.04721429818943934,0.0,-0.0020138888888888706,0.03333333333333334
0.2,3,unseen,harsh,horizontal_new,P1_minus_B3,0.0,0.0,0.0,0.0,-0.015625,0.0
0.2,3,unseen,harsh,low_new,P1_minus_B3,0.04166666666666663,-0.025454545454545396,0.008873114463176623,0.0,0.0,0.04166666666666666
0.2,3,unseen,harsh,two_new,P1_minus_B3,0.125,0.0,0.07826086956521738,0.0,0.0,0.0625
0.2,3,unseen,harsh,vertical_new,P1_minus_B3,0.0,-0.16666666666666663,-0.005291005291005291,0.0,0.0,0.020833333333333332
0.2,3,unseen,harsh,wide_new,P1_minus_B3,0.125,0.038690476190476164,0.09444444444444444,0.0,0.0,0.04166666666666666
0.2,3,unseen,standard,__all__,P1_minus_B3,-0.008333333333333335,0.035714285714285726,-0.013526119402985072,0.0,-0.02545138888888887,-0.02083333333333333
0.2,3,unseen,standard,horizontal_new,P1_minus_B3,0.0,,0.0,0.0,0.0060763888888888395,0.0
0.2,3,unseen,standard,low_new,P1_minus_B3,-0.04166666666666667,-0.028571428571428525,-0.05561735261401557,0.0,0.00434027777777779,-0.02083333333333333
0.2,3,unseen,standard,two_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.0008680555555554692,-0.04166666666666667
0.2,3,unseen,standard,vertical_new,P1_minus_B3,0.0,,0.0,0.0,-0.09288194444444442,0.020833333333333332
0.2,3,unseen,standard,wide_new,P1_minus_B3,0.0,0.0,0.0,0.0,-0.03298611111111105,-0.0625
0.2,4,all,__all__,__all__,P1_minus_B3,0.020833333333333343,0.008349950149551366,0.024563285320257422,0.0,-0.0031568739149305802,0.013020833333333343
0.2,4,seen,__all__,__all__,P1_minus_B3,0.013888888888888895,-0.009615384615384637,0.01076555023923445,0.0,-0.004147376543209846,0.017361111111111105
0.2,4,seen,__all__,central_furniture,P1_minus_B3,0.04166666666666666,-0.03676470588235292,0.0346153846153846,0.0,-0.01236979166666663,0.05208333333333333
0.2,4,seen,__all__,clear,P1_minus_B3,0.0,0.0,0.0,0.0,0.0004340277777776791,0.0
0.2,4,seen,__all__,vertical_mid,P1_minus_B3,0.0,0.0,0.0,0.0,0.0060763888888888395,0.0
0.2,4,seen,harsh,__all__,P1_minus_B3,0.055555555555555525,0.006458966565349555,0.04004726890756305,0.0,-0.0005787037037037202,0.03472222222222221
0.2,4,seen,harsh,central_furniture,P1_minus_B3,0.08333333333333331,-0.07142857142857145,0.031578947368421095,0.0,0.0,0.10416666666666666
0.2,4,seen,harsh,clear,P1_minus_B3,0.0,0.0,0.0,0.0,-0.0008680555555554692,0.0
0.2,4,seen,harsh,vertical_mid,P1_minus_B3,0.08333333333333334,0.22857142857142854,0.12458286985539488,0.0,0.0,0.0
0.2,4,seen,standard,__all__,P1_minus_B3,-0.027777777777777776,-0.08333333333333331,-0.04242424242424242,0.0,-0.010609567901234518,0.0
0.2,4,seen,standard,central_furniture,P1_minus_B3,0.0,0.0,0.0,0.0,-0.03645833333333337,0.0
0.2,4,seen,standard,clear,P1_minus_B3,0.0,0.0,0.0,0.0,0.0078125,0.0
0.2,4,seen,standard,vertical_mid,P1_minus_B3,-0.08333333333333333,-0.5,-0.14285714285714285,0.0,-0.03298611111111116,0.0
0.2,4,unseen,__all__,__all__,P1_minus_B3,0.02500000000000001,0.028891509433962237,0.03453386024788935,0.0,-0.0007378472222222543,0.010416666666666657
0.2,4,unseen,__all__,horizontal_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.04340277777777779,0.0
0.2,4,unseen,__all__,low_new,P1_minus_B3,0.0625,0.059440559440559426,0.06872586872586875,0.0,0.005208333333333259,0.010416666666666657
0.2,4,unseen,__all__,two_new,P1_minus_B3,0.04166666666666667,0.05288461538461536,0.054815573770491816,0.0,0.00954861111111116,0.010416666666666671
0.2,4,unseen,__all__,vertical_new,P1_minus_B3,0.0,-0.04999999999999999,-0.0007256894049346915,0.0,0.0,0.010416666666666664
0.2,4,unseen,__all__,wide_new,P1_minus_B3,0.020833333333333343,-0.024038461538461564,0.022028688524590168,0.0,-0.01540798611111105,0.02083333333333333
0.2,4,unseen,harsh,__all__,P1_minus_B3,0.041666666666666685,-0.023809523809523836,0.03815937149270482,0.0,-0.0018055555555555047,0.03749999999999999
0.2,4,unseen,harsh,horizontal_new,P1_minus_B3,0.0,0.0,0.0,0.0,-0.015625,0.0
0.2,4,unseen,harsh,low_new,P1_minus_B3,0.08333333333333331,0.0024154589371980784,0.049645390070922,0.0,0.0,0.06250000000000003
0.2,4,unseen,harsh,two_new,P1_minus_B3,0.08333333333333334,0.0,0.07430340557275539,0.0,0.0,0.04166666666666667
0.2,4,unseen,harsh,vertical_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.0,0.0
0.2,4,unseen,harsh,wide_new,P1_minus_B3,0.041666666666666685,-0.1333333333333333,0.006033182503770718,0.0,0.0,0.08333333333333333
0.2,4,unseen,standard,__all__,P1_minus_B3,0.008333333333333333,0.1590909090909091,0.01598282442748092,0.0,-0.00520833333333337,-0.016666666666666663
0.2,4,unseen,standard,horizontal_new,P1_minus_B3,0.0,,0.0,0.0,0.078125,0.0
0.2,4,unseen,standard,low_new,P1_minus_B3,0.041666666666666664,0.41666666666666663,0.07671957671957672,0.0,0.0026041666666667407,-0.04166666666666667
0.2,4,unseen,standard,two_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.01909722222222221,-0.020833333333333336
0.2,4,unseen,standard,vertical_new,P1_minus_B3,0.0,0.0,0.0,0.0,-0.05902777777777779,0.020833333333333332
0.2,4,unseen,standard,wide_new,P1_minus_B3,0.0,0.0,0.0,0.0,-0.040798611111111105,-0.04166666666666667
